-0.0134	0.4684	44.5973	
0.0516	0.3868	52.0169	
0.1088	0.2935	61.1461	
0.1543	0.2052	70.8501	
0.1895	0.1348	79.8233	
0.2185	0.0856	86.7868	
0.2447	0.0562	90.6307	
0.2693	0.0429	90.5150	
0.2926	0.0408	85.8725	
0.3142	0.0437	77.1406	
0.3344	0.0453	66.4046	
0.3536	0.0430	57.0430	
0.3768	0.0410	50.7722	
0.4278	0.0411	47.9023	
0.1591	-0.1728	27.7080	
0.1805	-0.1727	25.3880	
0.1926	-0.1843	21.5360	
0.1953	-0.2153	16.7711	
0.1841	-0.2412	12.0157	
0.1539	-0.2123	7.8833	
0.1032	-0.0904	5.3548	
0.0362	0.1037	4.7767	
-0.0393	0.2988	6.1145	
-0.1152	0.4359	9.0607	
-0.1837	0.5067	12.8098	
-0.2368	0.5349	16.8541	
-0.2670	0.5414	21.0832	
-0.2707	0.5339	25.5152	
-0.2491	0.5164	30.1430	
-0.2080	0.4949	34.9290	
-0.1552	0.4746	40.0546	
-0.0968	0.4567	45.9044	
-0.0358	0.4379	52.8289	
0.0256	0.4115	60.8480	
0.0844	0.3719	69.0858	
0.1377	0.3207	76.7308	
0.1834	0.2646	83.1606	
0.2199	0.2086	87.9341	
0.2456	0.1515	90.6742	
0.2598	0.0915	90.9357	
0.2644	0.0322	87.7744	
0.2634	-0.0227	81.1999	
0.2608	-0.0750	71.7913	
0.2580	-0.1281	61.4091	
0.2540	-0.1813	51.7951	
0.2474	-0.2297	44.7388	
0.2395	-0.2708	39.7539	
0.2334	-0.3092	35.5977	
0.2311	-0.3513	31.7643	
0.2328	-0.3985	27.7053	
0.2379	-0.4443	23.2019	
0.2443	-0.4746	18.6763	
0.2480	-0.4704	14.4555	
0.2395	-0.4093	10.5365	
0.2063	-0.2844	7.2201	
0.1471	-0.1263	5.0743	
0.0785	0.0129	4.2142	
0.0197	0.1007	4.5655	
-0.0210	0.1370	5.9031	
-0.0467	0.1403	7.8467	
-0.0646	0.1314	9.6193	
-0.0810	0.1241	10.7260	
-0.0990	0.1261	11.0883	
-0.1190	0.1433	11.2778	
-0.1394	0.1808	12.0645	
-0.1578	0.2406	14.0058	
-0.1700	0.3190	16.9704	
-0.1704	0.4085	20.5635	
-0.1557	0.4981	24.4220	
-0.1277	0.5684	28.3301	
-0.0899	0.5985	32.2561	
-0.0440	0.5826	36.3733	
0.0086	0.5284	41.0738	
0.0632	0.4440	46.9163	
0.1131	0.3424	54.4009	
0.1547	0.2447	63.3591	
0.1890	0.1670	72.3876	
0.2183	0.1138	80.1851	
0.2449	0.0823	85.6194	
0.2697	0.0675	87.7617	
0.2924	0.0635	85.9189	
0.3114	0.0637	79.3649	
0.3252	0.0625	69.9078	
0.3327	0.0614	61.1862	
0.3335	0.0842	55.2139	
0.3293	0.1066	52.5257	
0.1219	-0.1788	29.6481	
0.1366	-0.1734	27.0636	
0.1408	-0.1821	22.7029	
0.1374	-0.2200	17.7341	
0.1282	-0.2566	12.7278	
0.1119	-0.2423	8.6063	
0.0836	-0.1372	5.7851	
0.0393	0.0416	4.6140	
-0.0197	0.2269	5.5095	
-0.0874	0.3624	8.2944	
-0.1558	0.4409	12.0452	
-0.2160	0.4860	16.1418	
-0.2591	0.5164	20.3735	
-0.2775	0.5358	24.6989	
-0.2685	0.5429	28.9357	
-0.2355	0.5395	33.1129	
-0.1864	0.5298	37.4104	
-0.1291	0.5171	42.1561	
-0.0687	0.5003	47.7727	
-0.0079	0.4733	54.6386	
0.0521	0.4306	62.6346	
0.1093	0.3736	70.7518	
0.1604	0.3090	78.1496	
0.2014	0.2420	84.1778	
0.2289	0.1724	88.2133	
0.2432	0.1010	89.6166	
0.2479	0.0338	87.6031	
0.2474	-0.0252	81.3895	
0.2444	-0.0789	72.5285	
0.2401	-0.1329	62.6611	
0.2340	-0.1880	53.4545	
0.2257	-0.2380	46.5705	
0.2165	-0.2784	41.4074	
0.2095	-0.3135	37.2463	
0.2072	-0.3507	33.1990	
0.2108	-0.3928	28.8319	
0.2204	-0.4348	24.4485	
0.2336	-0.4646	20.3019	
0.2459	-0.4669	16.2652	
0.2479	-0.4237	12.4052	
0.2268	-0.3248	9.0382	
0.1781	-0.1867	6.3140	
0.1148	-0.0499	4.5197	
0.0568	0.0514	3.9376	
0.0175	0.1059	4.2561	
-0.0033	0.1220	5.0717	
-0.0146	0.1179	5.8851	
-0.0240	0.1105	6.3842	
-0.0343	0.1112	6.6234	
-0.0452	0.1277	7.1515	
-0.0562	0.1657	8.6810	
-0.0669	0.2280	11.4083	
-0.0753	0.3128	14.9727	
-0.0767	0.4131	18.9419	
-0.0684	0.5145	23.0022	
-0.0515	0.5944	26.9864	
-0.0281	0.6327	30.8593	
0.0024	0.6246	34.7210	
0.0407	0.5757	38.8363	
0.0833	0.4913	43.6533	
0.1247	0.3850	49.7239	
0.1620	0.2811	57.3723	
0.1947	0.1984	65.9116	
0.2233	0.1416	74.0141	
0.2489	0.1076	80.5101	
0.2720	0.0903	84.3047	
0.2914	0.0825	84.4693	
0.3050	0.0766	80.2899	
0.3103	0.0666	72.6217	
0.3063	0.0512	65.0446	
0.2875	0.0376	59.7135	
0.2218	0.0327	57.4664	
0.0901	-0.1434	30.4134	
0.1071	-0.1537	27.5337	
0.1037	-0.1835	23.0106	
0.0929	-0.2280	17.8264	
0.0826	-0.2667	12.8866	
0.0745	-0.2569	8.7153	
0.0618	-0.1630	5.7394	
0.0362	0.0004	4.5646	
-0.0044	0.1720	5.4879	
-0.0556	0.2998	8.3256	
-0.1117	0.3781	12.1384	
-0.1671	0.4317	16.2745	
-0.2140	0.4799	20.4650	
-0.2417	0.5244	24.6238	
-0.2429	0.5584	28.6578	
-0.2177	0.5770	32.5815	
-0.1741	0.5810	36.5023	
-0.1215	0.5744	40.6301	
-0.0671	0.5592	45.2929	
-0.0129	0.5324	50.9015	
0.0423	0.4891	57.7219	
0.0982	0.4290	65.4053	
0.1503	0.3567	72.9911	
0.1920	0.2771	79.6566	
0.2188	0.1934	84.4968	
0.2318	0.1105	86.6773	
0.2363	0.0364	85.4499	
0.2366	-0.0263	80.1508	
0.2346	-0.0823	72.2154	
0.2308	-0.1384	63.1653	
0.2250	-0.1958	54.6253	
0.2173	-0.2472	47.9841	
0.2087	-0.2869	43.0121	
0.2014	-0.3185	38.6911	
0.1981	-0.3500	34.3392	
0.2011	-0.3854	30.0643	
0.2110	-0.4215	26.0400	
0.2267	-0.4491	22.0993	
0.2434	-0.4561	18.2309	
0.2525	-0.4285	14.5698	
0.2416	-0.3542	11.0030	
0.2046	-0.2383	7.6769	
0.1495	-0.1084	5.2797	
0.0947	0.0035	3.9855	
0.0553	0.0768	3.5950	
0.0344	0.1082	3.7096	
0.0250	0.1107	3.9670	
0.0204	0.1044	4.1917	
0.0175	0.1049	4.4727	
0.0154	0.1213	5.2616	
0.0130	0.1591	7.1553	
0.0099	0.2216	10.2326	
0.0071	0.3092	14.0446	
0.0074	0.4155	18.1573	
0.0124	0.5234	22.2984	
0.0207	0.6086	26.3344	
0.0315	0.6524	30.2295	
0.0474	0.6515	34.0352	
0.0706	0.6092	37.9145	
0.1004	0.5280	42.1839	
0.1337	0.4212	47.3126	
0.1676	0.3146	53.7226	
0.1993	0.2283	61.1736	
0.2274	0.1680	68.9613	
0.2522	0.1310	75.9229	
0.2735	0.1101	80.8107	
0.2900	0.0965	82.3682	
0.2989	0.0826	80.1882	
0.2994	0.0639	74.6942	
0.2950	0.0385	68.5993	
0.2913	-0.0003	64.0372	
0.2848	-0.0247	62.1520	
0.1230	-0.1448	29.8387	
0.0994	-0.1597	26.9600	
0.0828	-0.1963	22.2307	
0.0658	-0.2411	17.1557	
0.0536	-0.2751	12.3898	
0.0489	-0.2631	8.3037	
0.0445	-0.1754	5.4257	
0.0305	-0.0245	4.5446	
0.0041	0.1352	5.7613	
-0.0303	0.2551	8.7460	
-0.0685	0.3293	12.6253	
-0.1085	0.3837	16.7893	
-0.1457	0.4418	20.9626	
-0.1702	0.5068	25.0567	
-0.1722	0.5668	29.0349	
-0.1505	0.6083	32.9068	
-0.1129	0.6260	36.7211	
-0.0695	0.6240	40.5830	
-0.0266	0.6089	44.6874	
0.0153	0.5827	49.3263	
0.0598	0.5416	54.7964	
0.1083	0.4816	61.2005	
0.1556	0.4029	68.2741	
0.1939	0.3105	75.0590	
0.2177	0.2122	80.3104	
0.2281	0.1185	82.9838	
0.2307	0.0386	82.3303	
0.2299	-0.0268	78.0966	
0.2275	-0.0847	71.2521	
0.2243	-0.1425	63.1671	
0.2205	-0.2015	55.4960	
0.2161	-0.2543	49.3922	
0.2109	-0.2943	44.4361	
0.2055	-0.3240	39.8707	
0.2023	-0.3510	35.5998	
0.2035	-0.3799	31.6560	
0.2111	-0.4092	27.8128	
0.2250	-0.4322	24.0410	
0.2423	-0.4411	20.4303	
0.2554	-0.4255	16.7452	
0.2536	-0.3726	12.9243	
0.2292	-0.2789	9.4797	
0.1859	-0.1598	6.6198	
0.1372	-0.0428	4.6040	
0.0963	0.0456	3.6319	
0.0687	0.0917	3.3465	
0.0535	0.1039	3.4357	
0.0483	0.1030	3.7724	
0.0503	0.1062	4.3618	
0.0556	0.1232	5.5402	
0.0613	0.1603	7.8702	
0.0663	0.2220	11.1868	
0.0707	0.3102	15.0813	
0.0748	0.4185	19.2064	
0.0782	0.5278	23.3517	
0.0793	0.6135	27.4164	
0.0787	0.6593	31.3672	
0.0808	0.6637	35.2191	
0.0896	0.6287	39.0498	
0.1074	0.5543	43.0350	
0.1343	0.4522	47.4668	
0.1669	0.3467	52.6713	
0.1996	0.2582	58.7868	
0.2290	0.1944	65.6463	
0.2542	0.1536	72.4730	
0.2750	0.1281	78.0435	
0.2903	0.1079	80.6311	
0.2976	0.0860	80.0755	
0.2972	0.0627	76.7238	
0.2970	0.0432	72.0745	
0.3125	0.0274	68.2204	
0.3724	0.0197	66.5984	
0.1009	-0.1905	28.3405	
0.0825	-0.1939	25.5704	
0.0673	-0.2171	21.2177	
0.0507	-0.2571	16.4758	
0.0382	-0.2836	11.9317	
0.0338	-0.2660	7.9652	
0.0323	-0.1814	5.1880	
0.0236	-0.0400	4.4556	
0.0048	0.1112	5.7583	
-0.0184	0.2272	8.7161	
-0.0400	0.3000	12.5514	
-0.0582	0.3545	16.6957	
-0.0721	0.4182	20.8621	
-0.0765	0.4980	24.9517	
-0.0661	0.5780	28.9441	
-0.0418	0.6363	32.8466	
-0.0111	0.6621	36.6761	
0.0188	0.6607	40.4720	
0.0452	0.6439	44.3300	
0.0704	0.6187	48.4323	
0.0996	0.5821	53.0329	
0.1347	0.5249	58.3744	
0.1714	0.4423	64.5385	
0.2020	0.3391	71.0468	
0.2209	0.2276	76.4533	
0.2281	0.1236	79.4840	
0.2280	0.0382	79.3519	
0.2245	-0.0294	75.9973	
0.2200	-0.0878	70.1979	
0.2159	-0.1455	63.1855	
0.2130	-0.2040	56.3643	
0.2121	-0.2568	50.6344	
0.2119	-0.2975	45.6029	
0.2115	-0.3271	41.1705	
0.2115	-0.3519	37.2280	
0.2139	-0.3766	33.4432	
0.2202	-0.4001	29.7477	
0.2312	-0.4179	26.2246	
0.2459	-0.4257	22.6182	
0.2595	-0.4172	18.7803	
0.2638	-0.3803	15.0721	
0.2513	-0.3059	11.4818	
0.2214	-0.2004	8.1268	
0.1810	-0.0862	5.6270	
0.1385	0.0083	4.0995	
0.1012	0.0654	3.4975	
0.0754	0.0903	3.6328	
0.0649	0.1012	4.4368	
0.0679	0.1122	5.6785	
0.0786	0.1323	7.3598	
0.0922	0.1698	9.8854	
0.1066	0.2309	13.1799	
0.1197	0.3177	16.9685	
0.1281	0.4230	20.9962	
0.1290	0.5278	25.0926	
0.1218	0.6092	29.1644	
0.1098	0.6539	33.1679	
0.0990	0.6624	37.0912	
0.0955	0.6359	40.9563	
0.1041	0.5726	44.8397	
0.1270	0.4806	48.8947	
0.1604	0.3800	53.3376	
0.1962	0.2904	58.3828	
0.2285	0.2226	64.1481	
0.2553	0.1770	70.3277	
0.2764	0.1461	75.9700	
0.2913	0.1191	79.5837	
0.2984	0.0895	80.5462	
0.2990	0.0633	79.0429	
0.2992	0.0539	75.6182	
0.3058	0.0751	72.3488	
0.3116	0.0950	70.9195	
0.0490	-0.1815	27.2518	
0.0598	-0.1933	24.6228	
0.0557	-0.2281	20.5628	
0.0451	-0.2702	16.0757	
0.0345	-0.2920	11.6885	
0.0295	-0.2690	7.7920	
0.0280	-0.1857	5.0218	
0.0207	-0.0520	4.2154	
0.0042	0.0932	5.2795	
-0.0144	0.2103	7.8923	
-0.0247	0.2896	11.4992	
-0.0213	0.3517	15.5474	
-0.0057	0.4234	19.6920	
0.0193	0.5128	23.7916	
0.0498	0.6016	27.8142	
0.0797	0.6633	31.7629	
0.1027	0.6866	35.6422	
0.1173	0.6803	39.4605	
0.1266	0.6606	43.2595	
0.1355	0.6371	47.1548	
0.1486	0.6059	51.3628	
0.1676	0.5534	56.1713	
0.1900	0.4702	61.8002	
0.2102	0.3601	68.0208	
0.2228	0.2384	73.4658	
0.2265	0.1256	76.7778	
0.2239	0.0349	76.9937	
0.2181	-0.0348	74.2561	
0.2113	-0.0933	69.2736	
0.2051	-0.1495	63.1412	
0.2012	-0.2053	57.1129	
0.2016	-0.2554	51.6072	
0.2057	-0.2949	46.8791	
0.2112	-0.3244	42.8352	
0.2174	-0.3485	39.0575	
0.2247	-0.3713	35.4089	
0.2335	-0.3920	31.9478	
0.2441	-0.4065	28.4179	
0.2560	-0.4128	24.6621	
0.2669	-0.4076	21.0027	
0.2722	-0.3809	17.3321	
0.2659	-0.3213	13.5799	
0.2452	-0.2301	10.1995	
0.2116	-0.1257	7.2716	
0.1696	-0.0342	4.9362	
0.1267	0.0286	3.8762	
0.0937	0.0676	4.0447	
0.0780	0.0956	5.4133	
0.0797	0.1200	7.6854	
0.0934	0.1475	10.1051	
0.1140	0.1883	12.6754	
0.1379	0.2495	15.7073	
0.1593	0.3317	19.1888	
0.1708	0.4278	22.9876	
0.1680	0.5216	26.9616	
0.1520	0.5943	31.0011	
0.1288	0.6364	35.0350	
0.1070	0.6495	39.0231	
0.0937	0.6338	42.9519	
0.0950	0.5857	46.8416	
0.1146	0.5085	50.7597	
0.1485	0.4160	54.8314	
0.1876	0.3263	59.2303	
0.2237	0.2535	64.1273	
0.2532	0.2016	69.5169	
0.2748	0.1641	74.9549	
0.2886	0.1299	79.3320	
0.2952	0.0937	81.4770	
0.2980	0.0635	81.4567	
0.3023	0.0501	79.1416	
0.3087	0.0398	76.4212	
0.3043	0.0312	75.1719	
0.0408	-0.1689	26.7674	
0.0495	-0.1871	24.2223	
0.0504	-0.2318	20.3100	
0.0459	-0.2783	15.9533	
0.0395	-0.2992	11.6416	
0.0357	-0.2726	7.7570	
0.0345	-0.1903	4.9104	
0.0278	-0.0638	3.8641	
0.0120	0.0761	4.4083	
-0.0051	0.1983	6.3688	
-0.0092	0.2931	9.6162	
0.0093	0.3735	13.5198	
0.0478	0.4588	17.6230	
0.0958	0.5534	21.7235	
0.1411	0.6384	25.7677	
0.1735	0.6892	29.7545	
0.1892	0.6997	33.6864	
0.1925	0.6846	37.5626	
0.1908	0.6621	41.3998	
0.1895	0.6407	45.2728	
0.1913	0.6141	49.3640	
0.1971	0.5663	53.9886	
0.2064	0.4849	59.5031	
0.2162	0.3719	65.8453	
0.2223	0.2439	71.5216	
0.2227	0.1247	75.0191	
0.2183	0.0297	75.3754	
0.2112	-0.0420	73.0507	
0.2029	-0.1009	68.6960	
0.1947	-0.1557	63.3079	
0.1892	-0.2075	57.7346	
0.1896	-0.2522	52.7558	
0.1962	-0.2879	48.5400	
0.2064	-0.3155	44.7087	
0.2183	-0.3385	41.0770	
0.2315	-0.3604	37.6589	
0.2454	-0.3807	34.1788	
0.2586	-0.3954	30.4786	
0.2697	-0.4028	26.8904	
0.2772	-0.4010	23.3056	
0.2789	-0.3814	19.5849	
0.2711	-0.3329	16.0409	
0.2513	-0.2547	12.5668	
0.2195	-0.1619	9.0458	
0.1797	-0.0766	5.9009	
0.1398	-0.0105	4.3171	
0.1094	0.0416	4.4647	
0.0945	0.0873	6.2963	
0.0958	0.1276	9.5064	
0.1108	0.1667	12.8659	
0.1364	0.2143	15.8644	
0.1671	0.2762	18.6396	
0.1941	0.3506	21.6784	
0.2069	0.4317	25.1003	
0.2003	0.5090	28.8392	
0.1768	0.5700	32.7734	
0.1452	0.6089	36.7927	
0.1149	0.6272	40.8198	
0.0934	0.6240	44.8107	
0.0873	0.5935	48.7519	
0.1008	0.5341	52.6633	
0.1318	0.4530	56.6078	
0.1718	0.3657	60.6961	
0.2118	0.2882	65.0672	
0.2449	0.2280	69.8011	
0.2678	0.1815	74.7524	
0.2803	0.1395	79.3655	
0.2858	0.0990	82.4847	
0.2913	0.0703	83.6622	
0.3029	0.0645	82.4931	
0.3226	0.0771	80.3925	
0.3599	0.0861	79.3657	
0.0440	-0.1641	26.7430	
0.0446	-0.1838	24.2354	
0.0463	-0.2317	20.3839	
0.0471	-0.2810	16.0801	
0.0467	-0.3022	11.7930	
0.0475	-0.2741	7.8878	
0.0488	-0.1936	4.9460	
0.0442	-0.0745	3.6864	
0.0309	0.0602	3.8882	
0.0169	0.1890	5.4728	
0.0171	0.3040	8.5174	
0.0421	0.4087	12.3413	
0.0884	0.5100	16.4215	
0.1419	0.6061	20.5209	
0.1879	0.6792	24.5755	
0.2165	0.7115	28.5846	
0.2272	0.7057	32.5542	
0.2270	0.6819	36.4824	
0.2232	0.6575	40.3740	
0.2197	0.6375	44.2769	
0.2174	0.6135	48.3360	
0.2165	0.5685	52.8334	
0.2176	0.4893	58.1086	
0.2199	0.3759	64.1385	
0.2208	0.2448	69.9438	
0.2185	0.1216	73.6640	
0.2129	0.0234	74.2705	
0.2049	-0.0502	72.3774	
0.1958	-0.1097	68.5989	
0.1868	-0.1632	63.6657	
0.1812	-0.2104	58.7304	
0.1820	-0.2484	54.3725	
0.1900	-0.2781	50.4392	
0.2027	-0.3023	46.7832	
0.2177	-0.3234	43.3882	
0.2341	-0.3443	39.9421	
0.2515	-0.3649	36.2627	
0.2675	-0.3822	32.6857	
0.2791	-0.3941	29.1331	
0.2843	-0.3984	25.4800	
0.2813	-0.3870	22.0000	
0.2681	-0.3489	18.4792	
0.2435	-0.2817	14.5545	
0.2097	-0.1972	10.3036	
0.1732	-0.1139	6.7015	
0.1430	-0.0417	4.7365	
0.1249	0.0222	5.0042	
0.1194	0.0819	7.3651	
0.1253	0.1362	11.0978	
0.1427	0.1881	15.2061	
0.1707	0.2447	18.8700	
0.2038	0.3072	21.8591	
0.2315	0.3715	24.5322	
0.2427	0.4340	27.4754	
0.2323	0.4915	30.8392	
0.2042	0.5392	34.5518	
0.1679	0.5745	38.4774	
0.1323	0.5977	42.4956	
0.1039	0.6062	46.5250	
0.0887	0.5932	50.5223	
0.0924	0.5530	54.4777	
0.1153	0.4870	58.4147	
0.1522	0.4063	62.3944	
0.1940	0.3267	66.5087	
0.2311	0.2576	70.8389	
0.2567	0.1994	75.3585	
0.2697	0.1479	79.7951	
0.2753	0.1046	83.5567	
0.2831	0.0806	85.6118	
0.2984	0.0815	85.6367	
0.3172	0.0968	84.2561	
0.3319	0.1058	83.5153	
0.0397	-0.1677	27.1344	
0.0369	-0.1848	24.6429	
0.0393	-0.2294	20.8154	
0.0452	-0.2779	16.5282	
0.0527	-0.2987	12.2345	
0.0604	-0.2705	8.2779	
0.0655	-0.1935	5.2149	
0.0634	-0.0817	3.7656	
0.0546	0.0488	3.8130	
0.0468	0.1844	5.3212	
0.0521	0.3183	8.3464	
0.0773	0.4448	12.1736	
0.1179	0.5586	16.2613	
0.1614	0.6529	20.3661	
0.1965	0.7130	24.4260	
0.2175	0.7286	28.4451	
0.2263	0.7101	32.4339	
0.2284	0.6805	36.3926	
0.2283	0.6549	40.3211	
0.2275	0.6349	44.2501	
0.2258	0.6109	48.2923	
0.2234	0.5665	52.6856	
0.2216	0.4883	57.7204	
0.2204	0.3752	63.2606	
0.2185	0.2425	68.6660	
0.2144	0.1168	72.5509	
0.2078	0.0162	73.5921	
0.1990	-0.0592	72.1822	
0.1891	-0.1190	68.8553	
0.1807	-0.1702	64.5759	
0.1765	-0.2123	60.2972	
0.1788	-0.2435	56.2768	
0.1874	-0.2671	52.5497	
0.2004	-0.2877	49.1356	
0.2151	-0.3071	45.7000	
0.2307	-0.3267	42.0151	
0.2473	-0.3473	38.3849	
0.2630	-0.3677	34.7424	
0.2739	-0.3860	31.0100	
0.2773	-0.3988	27.5094	
0.2714	-0.3976	24.0565	
0.2548	-0.3707	20.1496	
0.2273	-0.3131	15.5570	
0.1933	-0.2322	10.8359	
0.1629	-0.1433	6.8006	
0.1466	-0.0588	4.9548	
0.1470	0.0181	5.7208	
0.1586	0.0877	8.8296	
0.1758	0.1509	12.8252	
0.1981	0.2120	17.1877	
0.2260	0.2754	21.3448	
0.2552	0.3369	24.8702	
0.2772	0.3895	27.6917	
0.2830	0.4326	30.2564	
0.2691	0.4705	33.1485	
0.2396	0.5055	36.4966	
0.2031	0.5370	40.2082	
0.1664	0.5632	44.1363	
0.1335	0.5804	48.1566	
0.1095	0.5820	52.1889	
0.1009	0.5607	56.1942	
0.1115	0.5128	60.1678	
0.1400	0.4443	64.1368	
0.1791	0.3671	68.1558	
0.2178	0.2908	72.2862	
0.2465	0.2201	76.5400	
0.2624	0.1581	80.7808	
0.2713	0.1124	84.6221	
0.2826	0.0934	87.4707	
0.2995	0.0986	88.6603	
0.3159	0.1106	88.0645	
0.3237	0.1157	87.6629	
0.0306	-0.1697	27.9725	
0.0244	-0.1841	25.4932	
0.0288	-0.2233	21.6753	
0.0414	-0.2676	17.3831	
0.0581	-0.2870	13.0480	
0.0733	-0.2613	8.9845	
0.0809	-0.1906	5.7267	
0.0796	-0.0854	4.0259	
0.0747	0.0436	4.0104	
0.0745	0.1866	5.6498	
0.0853	0.3345	8.7764	
0.1080	0.4746	12.6583	
0.1373	0.5941	16.7709	
0.1653	0.6846	20.8849	
0.1867	0.7354	24.9473	
0.2008	0.7412	28.9688	
0.2098	0.7165	32.9646	
0.2164	0.6840	36.9371	
0.2211	0.6566	40.8839	
0.2235	0.6350	44.8234	
0.2232	0.6094	48.8385	
0.2212	0.5644	53.1145	
0.2191	0.4862	57.8877	
0.2172	0.3728	63.1580	
0.2147	0.2389	68.2484	
0.2101	0.1109	72.1420	
0.2024	0.0079	73.6034	
0.1922	-0.0689	72.7359	
0.1817	-0.1280	69.8932	
0.1740	-0.1758	66.1706	
0.1716	-0.2123	62.2174	
0.1749	-0.2375	58.4025	
0.1829	-0.2565	54.8949	
0.1940	-0.2746	51.4015	
0.2061	-0.2931	47.6683	
0.2180	-0.3120	43.9348	
0.2303	-0.3326	40.0862	
0.2418	-0.3556	36.0537	
0.2492	-0.3798	32.2583	
0.2499	-0.4009	28.6102	
0.2428	-0.4095	24.7844	
0.2272	-0.3930	20.3000	
0.2034	-0.3432	15.3564	
0.1772	-0.2616	10.2549	
0.1600	-0.1607	6.3287	
0.1623	-0.0577	5.0488	
0.1843	0.0343	6.5957	
0.2159	0.1108	10.5506	
0.2472	0.1758	14.9122	
0.2750	0.2383	19.1599	
0.2994	0.3017	23.3902	
0.3190	0.3584	27.3126	
0.3299	0.3993	30.6563	
0.3279	0.4259	33.3730	
0.3114	0.4480	35.8978	
0.2840	0.4731	38.7839	
0.2521	0.5013	42.1369	
0.2198	0.5281	45.8534	
0.1879	0.5492	49.7837	
0.1594	0.5606	53.8049	
0.1404	0.5551	57.8404	
0.1370	0.5261	61.8556	
0.1519	0.4739	65.8509	
0.1810	0.4045	69.8543	
0.2147	0.3250	73.9095	
0.2423	0.2440	78.0449	
0.2600	0.1727	82.2114	
0.2728	0.1248	86.1980	
0.2881	0.1089	89.5722	
0.3061	0.1148	91.6743	
0.3215	0.1209	91.8791	
0.3369	0.1213	91.8574	
0.0075	-0.1800	28.9843	
0.0065	-0.1866	26.5009	
0.0164	-0.2124	22.6737	
0.0370	-0.2486	18.3433	
0.0630	-0.2669	13.9103	
0.0843	-0.2477	9.6605	
0.0929	-0.1872	6.1467	
0.0906	-0.0879	4.2376	
0.0880	0.0436	4.1716	
0.0940	0.1951	5.8921	
0.1096	0.3519	9.1018	
0.1297	0.4968	13.0324	
0.1488	0.6159	17.1656	
0.1638	0.7023	21.2849	
0.1746	0.7485	25.3469	
0.1844	0.7517	29.3672	
0.1952	0.7258	33.3641	
0.2061	0.6918	37.3420	
0.2149	0.6620	41.2976	
0.2194	0.6369	45.2423	
0.2193	0.6086	49.2412	
0.2163	0.5624	53.4548	
0.2129	0.4843	58.1186	
0.2105	0.3707	63.3264	
0.2083	0.2353	68.4397	
0.2039	0.1044	72.4450	
0.1954	-0.0017	74.3228	
0.1839	-0.0798	73.9749	
0.1727	-0.1371	71.6385	
0.1653	-0.1804	68.1707	
0.1633	-0.2115	64.3703	
0.1660	-0.2321	60.6990	
0.1718	-0.2480	57.0116	
0.1796	-0.2646	53.1013	
0.1878	-0.2831	49.1951	
0.1953	-0.3024	45.0728	
0.2022	-0.3235	40.5911	
0.2076	-0.3489	36.1811	
0.2092	-0.3779	31.9237	
0.2057	-0.4052	27.6689	
0.1973	-0.4203	23.4255	
0.1848	-0.4101	18.6895	
0.1702	-0.3631	13.6894	
0.1601	-0.2756	8.7431	
0.1648	-0.1582	5.5959	
0.1912	-0.0345	5.1870	
0.2351	0.0717	7.6038	
0.2841	0.1507	12.2479	
0.3264	0.2099	17.1505	
0.3569	0.2642	21.4280	
0.3756	0.3195	25.3681	
0.3835	0.3674	29.3210	
0.3823	0.3983	33.0553	
0.3727	0.4141	36.3082	
0.3555	0.4266	38.9985	
0.3328	0.4462	41.5260	
0.3090	0.4728	44.4218	
0.2858	0.4990	47.7819	
0.2616	0.5200	51.5011	
0.2359	0.5345	55.4315	
0.2125	0.5384	59.4530	
0.1973	0.5243	63.4922	
0.1957	0.4883	67.5190	
0.2080	0.4300	71.5378	
0.2276	0.3520	75.5763	
0.2460	0.2654	79.6680	
0.2594	0.1886	83.8139	
0.2723	0.1405	87.9150	
0.2894	0.1267	91.6802	
0.3072	0.1319	94.5298	
0.3186	0.1414	95.6642	
0.3256	0.1466	96.0898	
-0.0277	-0.1718	30.3179	
-0.0119	-0.1753	27.8257	
0.0064	-0.1927	23.9639	
0.0339	-0.2210	19.5430	
0.0657	-0.2398	14.9250	
0.0902	-0.2314	10.3679	
0.0988	-0.1843	6.4860	
0.0961	-0.0904	4.3648	
0.0961	0.0470	4.2386	
0.1076	0.2082	5.9892	
0.1273	0.3702	9.2429	
0.1457	0.5137	13.2010	
0.1577	0.6282	17.3448	
0.1632	0.7105	21.4659	
0.1665	0.7559	25.5265	
0.1736	0.7618	29.5451	
0.1867	0.7383	33.5417	
0.2020	0.7037	37.5220	
0.2144	0.6699	41.4828	
0.2203	0.6393	45.4324	
0.2188	0.6063	49.4273	
0.2127	0.5580	53.6193	
0.2059	0.4805	58.2564	
0.2014	0.3681	63.4960	
0.1989	0.2322	68.7806	
0.1949	0.0980	73.1648	
0.1863	-0.0121	75.5733	
0.1743	-0.0916	75.8039	
0.1629	-0.1466	73.7255	
0.1552	-0.1852	70.3740	
0.1522	-0.2117	66.6200	
0.1524	-0.2291	62.6156	
0.1545	-0.2429	58.2911	
0.1580	-0.2586	53.9810	
0.1619	-0.2774	49.5077	
0.1651	-0.2977	44.5689	
0.1668	-0.3204	39.4755	
0.1663	-0.3485	34.3043	
0.1620	-0.3816	29.4337	
0.1538	-0.4128	24.7612	
0.1432	-0.4304	20.2847	
0.1334	-0.4201	15.7055	
0.1293	-0.3679	11.1448	
0.1391	-0.2670	7.1049	
